Date,HOEP
18-07-27,36.78
18-07-27,33.15
18-07-27,33.25
18-07-27,33.27
18-07-27,33.09
18-07-27,30.53
18-07-27,30.81
18-07-27,21.92
18-07-28,23.03
18-07-28,8.73
18-07-28,14.33
18-07-28,24.19
18-07-28,26.52
18-07-28,14.33
18-07-28,15.42
18-07-28,15.43
18-07-28,29.12
18-07-28,22.83
18-07-28,29.38
18-07-28,29.29
18-07-28,29.29
18-07-28,29.32
18-07-28,29.42
18-07-28,30.65
18-07-28,32.11
18-07-28,31.81
18-07-28,29.7
18-07-28,28.79
18-07-28,41.68
18-07-28,23.15
18-07-28,20.16
18-07-28,22.63
18-07-29,21.34
18-07-29,31.87
18-07-29,29.07
18-07-29,38.49
18-07-29,56.01
18-07-29,18.91
18-07-29,6.42
18-07-29,0
18-07-29,22.87
18-07-29,22.82
18-07-29,27.69
18-07-29,25.4
18-07-29,21.31
18-07-29,27.55
18-07-29,28.94
18-07-29,30.37
18-07-29,32.11
18-07-29,31.62
18-07-29,29.3
18-07-29,28.47
18-07-29,28.57
18-07-29,22.35
18-07-29,19.78
18-07-29,23.11
18-07-30,27.9
18-07-30,27.71
18-07-30,20.39
18-07-30,16.6
18-07-30,23.39
18-07-30,22.28
18-07-30,25.89
18-07-30,24.52
18-07-30,27.25
18-07-30,29.2
18-07-30,30.68
18-07-30,32.36
18-07-30,32.53
18-07-30,29.92
18-07-30,32.28
18-07-30,38.22
18-07-30,50.6
18-07-30,33.73
18-07-30,33.64
18-07-30,33.01
18-07-30,32.03
18-07-30,26.16
18-07-30,26.66
18-07-30,19.71
18-07-31,21.07
18-07-31,23.13
18-07-31,17.99
18-07-31,23.42
18-07-31,20.45
18-07-31,21.58
18-07-31,18.8
18-07-31,20.17
18-07-31,29.2
18-07-31,28.94
18-07-31,31.99
18-07-31,32.76
18-07-31,33.01
18-07-31,33.01
18-07-31,35.42
18-07-31,38.06
18-07-31,37.12
18-07-31,35.2
18-07-31,33.05
18-07-31,32.91
18-07-31,32.5
18-07-31,26.87
18-07-31,21.98
18-07-31,12.03
18-08-01,11.2
18-08-01,14.34
18-08-01,23.76
18-08-01,37.78
18-08-01,24.03
18-08-01,17.3
18-08-01,23.39
18-08-01,27.22
18-08-01,32.28
18-08-01,32.85
18-08-01,35.64
18-08-01,42.66
18-08-01,45.75
18-08-01,39.64
18-08-01,37.66
18-08-01,41.54
18-08-01,40.3
18-08-01,39.4
18-08-01,35.87
18-08-01,48.29
18-08-01,40.26
18-08-01,31.32
18-08-01,27.92
18-08-01,34.18
18-08-02,26.05
18-08-02,10.92
18-08-02,11.07
18-08-02,14.35
18-08-02,3.52
18-08-02,4.94
18-08-02,6.17
18-08-02,20.5
18-08-02,28.37
18-08-02,31.45
18-08-02,36.73
18-08-02,33.41
18-08-02,33.51
18-08-02,32.05
18-08-02,36.31
18-08-02,59.56
18-08-02,70.34
18-08-02,32.94
18-08-02,40.01
18-08-02,38.59
18-08-02,41.9
18-08-02,35.52
18-08-02,31.52
18-08-02,19.34
18-08-03,18.3
18-08-03,17.08
18-08-03,27.4
18-08-03,34.8
18-08-03,14.82
18-08-03,10.1
18-08-03,23.54
18-08-03,22.47
18-08-03,34.07
18-08-03,42.79
18-08-03,43.1
18-08-03,46.04
18-08-03,47.32
18-08-03,50.68
18-08-03,45.34
18-08-03,49.54
18-08-03,49.47
18-08-03,46.54
18-08-03,41.04
18-08-03,41.66
18-08-03,53.61
18-08-03,37.61
18-08-03,30.76
18-08-03,26.6
18-08-04,24.39
18-08-04,37.41
18-08-04,29.04
18-08-04,28.78
18-08-04,27.63
18-08-04,20.41
18-08-04,15.42
18-08-04,20.16
18-08-04,24.35
18-08-04,33.05
18-08-04,41.44
18-08-04,40.5
18-08-04,40.29
18-08-04,35.13
18-08-04,38.72
18-08-04,44.89
18-08-04,43.94
18-08-04,41.69
18-08-04,34.96
18-08-04,35.26
18-08-04,35.46
18-08-04,36.04
18-08-04,30.69
18-08-04,18.49
18-08-05,12.94
18-08-05,17.31
18-08-05,20.23
18-08-05,23.91
18-08-05,14.38
18-08-05,14.33
18-08-05,0
18-08-05,5.18
18-08-05,21.54
18-08-05,30.89
18-08-05,34.65
18-08-05,35.9
18-08-05,40.18
18-08-05,39.14
18-08-05,38.83
18-08-05,38.41
18-08-05,38.54
18-08-05,41.48
18-08-05,38.09
18-08-05,35.31
18-08-05,40.39
18-08-05,36.3
18-08-05,19.68
18-08-05,7.91
18-08-06,11.71
18-08-06,19.16
18-08-06,18.29
18-08-06,14.38
18-08-06,14.35
18-08-06,7.87
18-08-06,14.39
18-08-06,29.16
18-08-06,35.65
18-08-06,40.37
18-08-06,34.74
18-08-06,38.72
18-08-06,48
18-08-06,48
18-08-06,46.89
18-08-06,43.79
18-08-06,105.47
18-08-06,35.76
18-08-06,34.13
18-08-06,32.32
18-08-06,39.37
18-08-06,37.75
18-08-06,31.64
18-08-06,22.22
18-08-07,28.08
18-08-07,29.29
18-08-07,18.49
18-08-07,31.38
18-08-07,25.24
18-08-07,29.61
18-08-07,37.8
18-08-07,35.22
18-08-07,35.59
18-08-07,48
18-08-07,48
18-08-07,54.7
18-08-07,47.03
18-08-07,46.81
18-08-07,41.72
18-08-07,47.53
18-08-07,47
18-08-07,37.67
18-08-07,39.39
18-08-07,39.79
18-08-07,39.65
18-08-07,34.3
18-08-07,34.58
18-08-07,27.66
18-08-08,19.9
18-08-08,37.8
18-08-08,15.76
18-08-08,14.37
18-08-08,16.97
18-08-08,37.72
18-08-08,24.48
18-08-08,30.29
18-08-08,33.93
18-08-08,35.4
18-08-08,42.39
18-08-08,37.25
18-08-08,35.69
18-08-08,35.9
18-08-08,35.9
18-08-08,35.14
18-08-08,38.74
18-08-08,35.98
18-08-08,38.04
18-08-08,39.36
18-08-08,38.6
18-08-08,35.06
18-08-08,35.52
18-08-08,24.91
18-08-09,3.72
18-08-09,11.21
18-08-09,24.51
18-08-09,27.08
18-08-09,15.95
18-08-09,14.74
18-08-09,23.46
18-08-09,21.48
18-08-09,31.48
18-08-09,35.84
18-08-09,36.18
18-08-09,41.09
18-08-09,43.8
18-08-09,42.14
18-08-09,43.47
18-08-09,50.55
18-08-09,37.94
18-08-09,35.13
18-08-09,35.78
18-08-09,43.49
18-08-09,74.64
18-08-09,58.31
18-08-09,31.16
18-08-09,26.99
18-08-10,30.54
18-08-10,15.63
18-08-10,15
18-08-10,14.34
18-08-10,10.57
18-08-10,5.27
18-08-10,25.55
18-08-10,23.99
18-08-10,32.92
18-08-10,34.13
18-08-10,35.15
18-08-10,36.12
18-08-10,35.41
18-08-10,41.38
18-08-10,35.44
18-08-10,36.84
18-08-10,54.41
18-08-10,88.42
18-08-10,49.56
18-08-10,36.1
18-08-10,36.86
18-08-10,29.82
18-08-10,21.35
18-08-10,16.19
18-08-11,12.34
18-08-11,14.36
18-08-11,14.37
18-08-11,14.38
18-08-11,14.34
18-08-11,14.33
18-08-11,7.55
18-08-11,15.7
18-08-11,31.82
18-08-11,34.45
18-08-11,40.42
18-08-11,41.69
18-08-11,42.89
18-08-11,39.22
18-08-11,54.24
18-08-11,77.22
18-08-11,67.07
18-08-11,40.87
18-08-11,38.72
18-08-11,36.95
18-08-11,40.99
18-08-11,31.63
18-08-11,33.28
18-08-11,21.51
18-08-12,26.75
18-08-12,24.81
18-08-12,23.45
18-08-12,14.37
18-08-12,15.62
18-08-12,14.37
18-08-12,15.92
18-08-12,6.36
18-08-12,28.43
18-08-12,32.71
18-08-12,33.32
18-08-12,34.29
18-08-12,39.26
18-08-12,43.83
18-08-12,43.1
18-08-12,49.52
18-08-12,52.08
18-08-12,54.1
18-08-12,39.8
18-08-12,40.19
18-08-12,40.84
18-08-12,37.84
18-08-12,32.26
18-08-12,23.18
18-08-13,19.31
18-08-13,30.49
18-08-13,21.94
18-08-13,14.35
18-08-13,6.84
18-08-13,6.44
18-08-13,23.79
18-08-13,32.58
18-08-13,33.09
18-08-13,35.12
18-08-13,44
18-08-13,39.36
18-08-13,38.43
18-08-13,39.41
18-08-13,37.98
18-08-13,44.15
18-08-13,42.21
18-08-13,36.91
18-08-13,38.02
18-08-13,46.61
18-08-13,36.8
18-08-13,37.29
18-08-13,33.18
18-08-13,24.16
18-08-14,17.43
18-08-14,16.75
18-08-14,24.32
18-08-14,28.65
18-08-14,19.9
18-08-14,25.98
18-08-14,29.53
18-08-14,30.65
18-08-14,33
18-08-14,33.49
18-08-14,36.08
18-08-14,40.55
18-08-14,43.9
18-08-14,44.58
18-08-14,38.5
18-08-14,47.13
18-08-14,67.35
18-08-14,37.66
18-08-14,40.28
18-08-14,42.51
18-08-14,36.4
18-08-14,33.11
18-08-14,21.95
18-08-14,10.07
18-08-15,8.53
18-08-15,13.64
18-08-15,15.7
18-08-15,30.52
18-08-15,9.34
18-08-15,12.57
18-08-15,16.37
18-08-15,29.41
18-08-15,32.62
18-08-15,39.23
18-08-15,48.97
18-08-15,40.5
18-08-15,42.37
18-08-15,50.08
18-08-15,37.5
18-08-15,58
18-08-15,55.78
18-08-15,34.58
18-08-15,57.25
18-08-15,54.37
18-08-15,65.48
18-08-15,48.67
18-08-15,28.84
18-08-15,18.07
18-08-16,6.46
18-08-16,8.95
18-08-16,14.37
18-08-16,15.72
18-08-16,10.17
18-08-16,10.76
18-08-16,18.43
18-08-16,32.34
18-08-16,33.96
18-08-16,37.49
18-08-16,45.22
18-08-16,42.35
18-08-16,48.24
18-08-16,41.83
18-08-16,45.63
18-08-16,46.77
18-08-16,49.09
18-08-16,51.14
18-08-16,46.27
18-08-16,40.78
18-08-16,41.96
18-08-16,33.35
18-08-16,31.9
18-08-16,18.29
18-08-17,45.96
18-08-17,23.44
18-08-17,22.18
18-08-17,32.92
18-08-17,20.11
18-08-17,29.61
18-08-17,27.06
18-08-17,30.52
18-08-17,34.21
18-08-17,45.23
18-08-17,50.09
18-08-17,51.41
18-08-17,40.05
18-08-17,38.47
18-08-17,46.58
18-08-17,42.22
18-08-17,36.22
18-08-17,35.98
18-08-17,35.69
18-08-17,35.62
18-08-17,39.58
18-08-17,34.44
18-08-17,35.16
18-08-17,62.26
18-08-18,33.02
18-08-18,37.65
18-08-18,27.61
18-08-18,14.36
18-08-18,14.34
18-08-18,14.33
18-08-18,16.09
18-08-18,23.14
18-08-18,31.95
18-08-18,30.48
18-08-18,33.13
18-08-18,34.05
18-08-18,43.25
18-08-18,35.3
18-08-18,34.37
18-08-18,35.26
18-08-18,35.28
18-08-18,35.27
18-08-18,35.26
18-08-18,35.32
18-08-18,35.22
18-08-18,35.55
18-08-18,28.77
18-08-18,23.79
18-08-19,18.33
18-08-19,17.72
18-08-19,14.34
18-08-19,12.17
18-08-19,14.32
18-08-19,7.28
18-08-19,10.08
18-08-19,10.54
18-08-19,10.54
18-08-19,23.92
18-08-19,23.05
18-08-19,31.94
18-08-19,30.47
18-08-19,31.94
18-08-19,26.12
18-08-19,28.59
18-08-19,31.79
18-08-19,32.52
18-08-19,23.14
18-08-19,27.49
18-08-19,19.46
18-08-19,24.88
18-08-19,18.08
18-08-19,13.8
18-08-20,14.34
18-08-20,16.37
18-08-20,27.77
18-08-20,42.63
18-08-20,23.44
18-08-20,18.69
18-08-20,21.16
18-08-20,16.42
18-08-20,24.92
18-08-20,28.5
18-08-20,33.88
18-08-20,34.73
18-08-20,35.25
18-08-20,35.37
18-08-20,35.15
18-08-20,34.47
18-08-20,31.33
18-08-20,31.66
18-08-20,34.04
18-08-20,31.68
18-08-20,30.71
18-08-20,24.8
18-08-20,14.38
18-08-20,1.66
18-08-21,0.48
18-08-21,2.38
18-08-21,4.04
18-08-21,20.04
18-08-21,7.16
18-08-21,8.36
18-08-21,18.53
18-08-21,11.22
18-08-21,25.23
18-08-21,29.62
18-08-21,30.48
18-08-21,31.8
18-08-21,33.89
18-08-21,35.43
18-08-21,35.38
18-08-21,33.52
18-08-21,33.42
18-08-21,23.59
18-08-21,13.32
18-08-21,17.38
18-08-21,33.81
18-08-21,31.93
18-08-21,17.85
18-08-21,5.98
18-08-22,3.58
18-08-22,6.45
18-08-22,0
18-08-22,0
18-08-22,0
18-08-22,1.58
18-08-22,6.36
18-08-22,29.73
18-08-22,22.55
18-08-22,31.04
18-08-22,2.31
18-08-22,0.87
18-08-22,3.08
18-08-22,2.36
18-08-22,0
18-08-22,3.87
18-08-22,15.79
18-08-22,28.87
18-08-22,34.63
18-08-22,34.73
18-08-22,29.18
18-08-22,20.06
18-08-22,6.69
18-08-22,3.2
18-08-23,-0.01
18-08-23,0
18-08-23,0
18-08-23,0
18-08-23,-0.18
18-08-23,1.66
18-08-23,7.17
18-08-23,23.55
18-08-23,29.37
18-08-23,36.41
18-08-23,15.34
18-08-23,14.36
18-08-23,19.65
18-08-23,32.93
18-08-23,26.36
18-08-23,26.55
18-08-23,33.35
18-08-23,32.34
18-08-23,26.64
18-08-23,21.96
18-08-23,21.68
18-08-23,19.9
18-08-23,10.86
18-08-23,2.08
18-08-24,0.46
18-08-24,8.84
18-08-24,5.36
18-08-24,14.34
18-08-24,11.26
18-08-24,19.55
18-08-24,17.06
18-08-24,24.95
18-08-24,30.02
18-08-24,31.45
18-08-24,31.45
18-08-24,19.89
18-08-24,29.85
18-08-24,31.57
18-08-24,34.18
18-08-24,80.64
18-08-24,93.43
18-08-24,38.69
18-08-24,33.23
18-08-24,33.01
18-08-24,23.05
18-08-24,3.31
18-08-24,0
18-08-24,0
18-08-25,-0.04
18-08-25,-0.02
18-08-25,0
18-08-25,0
18-08-25,7.16
18-08-25,0
18-08-25,0
18-08-25,6.13
18-08-25,6.6
18-08-25,11.7
18-08-25,25.3
18-08-25,16.12
18-08-25,4.13
18-08-25,0
18-08-25,6.54
18-08-25,29.25
18-08-25,33.74
18-08-25,33
18-08-25,35.05
18-08-25,37.1
18-08-25,20.66
18-08-25,27.36
18-08-25,13.55
18-08-25,12.23
18-08-26,13.14
18-08-26,14.37
18-08-26,14.38
18-08-26,14.38
18-08-26,14.37
18-08-26,14.36
18-08-26,10.77
18-08-26,25.46
18-08-26,30.35
18-08-26,29.62
18-08-26,31.27
18-08-26,30.61
18-08-26,32.63
18-08-26,34.83
18-08-26,39.79
18-08-26,36.82
18-08-26,39.84
18-08-26,43.97
18-08-26,42.93
18-08-26,44.69
18-08-26,42.54
18-08-26,34.86
18-08-26,30.56
18-08-26,26.42
18-08-27,25.47
18-08-27,20.73
18-08-27,9.57
18-08-27,1.2
18-08-27,12.2
18-08-27,6.1
18-08-27,11.26
18-08-27,17.17
18-08-27,29.8
18-08-27,32.07
18-08-27,33.13
18-08-27,31.41
18-08-27,26.91
18-08-27,23.52
18-08-27,20.2
18-08-27,25.22
18-08-27,29.55
18-08-27,31.09
18-08-27,31.84
18-08-27,33.24
18-08-27,31.11
18-08-27,24.57
18-08-27,20.08
18-08-27,5.16
18-08-28,0
18-08-28,0
18-08-28,0
18-08-28,0
18-08-28,0
18-08-28,0
18-08-28,8.13
18-08-28,31.17
18-08-28,31.63
18-08-28,33.74
18-08-28,34.21
18-08-28,33.41
18-08-28,36.17
18-08-28,54.88
18-08-28,52.1
18-08-28,58.84
18-08-28,56.47
18-08-28,45.82
18-08-28,46.96
18-08-28,61.54
18-08-28,58.29
18-08-28,35.17
18-08-28,32.29
18-08-28,29.19
18-08-29,23.97
18-08-29,10.53
18-08-29,42.99
18-08-29,42.86
18-08-29,4.06
18-08-29,5.97
18-08-29,11.82
18-08-29,42.6
18-08-29,37.49
18-08-29,48.52
18-08-29,57.18
18-08-29,45.73
18-08-29,53.76
18-08-29,50.28
18-08-29,33.96
18-08-29,35.06
18-08-29,35.45
18-08-29,34.67
18-08-29,34.47
18-08-29,37.73
18-08-29,34.43
18-08-29,31.74
18-08-29,25.68
18-08-29,23.26
18-08-30,23.43
18-08-30,19.56
18-08-30,30.44
18-08-30,24.85
18-08-30,34.97
18-08-30,21.81
18-08-30,26.69
18-08-30,30.83
18-08-30,30.92
18-08-30,30.95
18-08-30,31.45
18-08-30,30.93
18-08-30,31.47
18-08-30,30.48
18-08-30,30.29
18-08-30,31.15
18-08-30,33.31
18-08-30,34.5
18-08-30,34.48
18-08-30,34.54
18-08-30,32.12
18-08-30,24.02
18-08-30,16.56
18-08-30,8.84
18-08-31,8.36
18-08-31,14.34
18-08-31,14.35
18-08-31,14.35
18-08-31,27.3
18-08-31,16.26
18-08-31,29.05
18-08-31,17.67
18-08-31,30.39
18-08-31,31.62
18-08-31,32.55
18-08-31,38.06
18-08-31,34.59
18-08-31,35.61
18-08-31,43.69
18-08-31,32.84
18-08-31,34.19
18-08-31,33.99
18-08-31,33.22
18-08-31,32.66
18-08-31,30.37
18-08-31,25.01
18-08-31,6.45
18-08-31,5.97
18-09-01,2.39
18-09-01,13.61
18-09-01,21.4
18-09-01,18.34
18-09-01,14.33
18-09-01,14.38
18-09-01,18.8
18-09-01,24.68
18-09-01,29.29
18-09-01,27.36
18-09-01,30.46
18-09-01,33.04
18-09-01,33.21
18-09-01,37.45
18-09-01,46.42
18-09-01,53.9
18-09-01,55.62
18-09-01,52.36
18-09-01,38.68
18-09-01,36.79
18-09-01,36.55
18-09-01,32.24
18-09-01,37.05
18-09-01,39.78
18-09-02,28.64
18-09-02,20.29
18-09-02,41.86
18-09-02,35.27
18-09-02,24.33
18-09-02,37.43
18-09-02,14.66
18-09-02,13.48
18-09-02,19.3
18-09-02,30.91
18-09-02,34.23
18-09-02,33.62
18-09-02,31
18-09-02,32.54
18-09-02,35.01
18-09-02,46.07
18-09-02,54.76
18-09-02,48.73
18-09-02,46.08
18-09-02,46.08
18-09-02,40.69
18-09-02,31.75
18-09-02,27.12
18-09-02,22.43
18-09-03,16.65
18-09-03,14.35
18-09-03,53.56
18-09-03,66.48
18-09-03,54.22
18-09-03,20.59
18-09-03,12.5
18-09-03,17.17
18-09-03,31.99
18-09-03,51.99
18-09-03,137.83
18-09-03,153.81
18-09-03,60.3
18-09-03,45.27
18-09-03,53.78
18-09-03,90.82
18-09-03,103.18
18-09-03,224.78
18-09-03,168.12
18-09-03,157.99
18-09-03,80.8
18-09-03,33.81
18-09-03,32.08
18-09-03,29.73
18-09-04,22.31
18-09-04,19.89
18-09-04,22.52
18-09-04,27.93
18-09-04,18.97
18-09-04,25.4
18-09-04,27.58
18-09-04,33.01
18-09-04,34.38
18-09-04,35.5
18-09-04,52.59
18-09-04,60.49
18-09-04,89.78
18-09-04,82.85
18-09-04,136.95
18-09-04,100.31
18-09-04,70.95
18-09-04,68.9
18-09-04,55.84
18-09-04,50.93
18-09-04,55.45
18-09-04,50.02
18-09-04,36.22
18-09-04,25.21
18-09-05,18.03
18-09-05,17.74
18-09-05,19.18
18-09-05,20.91
18-09-05,15.31
18-09-05,16.62
18-09-05,27.67
18-09-05,34.98
18-09-05,52.72
18-09-05,70.21
18-09-05,65.78
18-09-05,36.99
18-09-05,36.75
18-09-05,34
18-09-05,42.76
18-09-05,48.17
18-09-05,55.92
18-09-05,56.24
18-09-05,48.13
18-09-05,39.37
18-09-05,37.55
18-09-05,40.32
18-09-05,37.92
18-09-05,42.12
18-09-06,42.55
18-09-06,47.59
18-09-06,20.76
18-09-06,33.78
18-09-06,26.46
18-09-06,40.44
18-09-06,43.92
18-09-06,34.44
18-09-06,36.77
18-09-06,36.21
18-09-06,38.29
18-09-06,40.76
18-09-06,42.68
18-09-06,44.73
18-09-06,44.77
18-09-06,42.51
18-09-06,36.67
18-09-06,33.56
18-09-06,36.82
18-09-06,32.23
18-09-06,31.1
18-09-06,24.65
18-09-06,22.64
18-09-06,17.92
18-09-07,14.35
18-09-07,17.05
18-09-07,51.94
18-09-07,50.32
18-09-07,15.81
18-09-07,7.66
18-09-07,29.31
18-09-07,30.67
18-09-07,30.73
18-09-07,32.03
18-09-07,32.83
18-09-07,33.57
18-09-07,50.62
18-09-07,33.2
18-09-07,31.66
18-09-07,31.22
18-09-07,30.17
18-09-07,29.76
18-09-07,24.81
18-09-07,32.14
18-09-07,21.82
18-09-07,21.72
18-09-07,7.63
18-09-07,1.68
18-09-08,0
18-09-08,0
18-09-08,0
18-09-08,0
18-09-08,-0.11
18-09-08,0
18-09-08,0
18-09-08,0
18-09-08,11.97
18-09-08,5.38
18-09-08,14.37
18-09-08,1.31
18-09-08,0.9
18-09-08,1.36
18-09-08,15.37
18-09-08,18.12
18-09-08,25.63
18-09-08,14.86
18-09-08,14.34
18-09-08,18.25
18-09-08,12.24
18-09-08,16.47
18-09-08,0
18-09-08,-0.29
18-09-09,-3
18-09-09,-3.37
18-09-09,-3.18
18-09-09,-3
18-09-09,-3.83
18-09-09,-3
18-09-09,-2.77
18-09-09,-0.04
18-09-09,0
18-09-09,0
18-09-09,0
18-09-09,0
18-09-09,0
18-09-09,0
18-09-09,0
18-09-09,0
18-09-09,3.41
18-09-09,0
18-09-09,0
18-09-09,0
18-09-09,0.49
18-09-09,1.69
18-09-09,0
18-09-09,-0.05
18-09-10,-0.07
18-09-10,-0.05
18-09-10,-0.01
18-09-10,0
18-09-10,0
18-09-10,18.89
18-09-10,146.98
18-09-10,38.87
18-09-10,21.63
18-09-10,28.04
18-09-10,27.79
18-09-10,29.11
18-09-10,24.08
18-09-10,14.38
18-09-10,16.82
18-09-10,24.89
18-09-10,25.71
18-09-10,28.58
18-09-10,29.13
18-09-10,26.65
18-09-10,23.31
18-09-10,25.05
18-09-10,33.29
18-09-10,92.66
18-09-11,15.55
18-09-11,11.95
18-09-11,13.14
18-09-11,3.58
18-09-11,1.37
18-09-11,5.42
18-09-11,28.5
18-09-11,22.34
18-09-11,24.28
18-09-11,28.82
18-09-11,23.66
18-09-11,29.62
18-09-11,29.88
18-09-11,29.59
18-09-11,28.84
18-09-11,28.2
18-09-11,29.2
18-09-11,28.46
18-09-11,28.84
18-09-11,29.98
18-09-11,25.59
18-09-11,21.16
18-09-11,17.81
18-09-11,16.41
18-09-12,14.37
18-09-12,26.29
18-09-12,14.39
18-09-12,15.9
18-09-12,16.03
18-09-12,19.57
18-09-12,23.22
18-09-12,29.98
18-09-12,30.15
18-09-12,30.15
18-09-12,30.14
18-09-12,30.14
18-09-12,30.14
18-09-12,20.39
18-09-12,28.04
18-09-12,31.14
18-09-12,34.43
18-09-12,33.44
18-09-12,33.12
18-09-12,37.61
18-09-12,30.88
18-09-12,24.92
18-09-12,26.73
18-09-12,15.68
18-09-13,15.52
18-09-13,24.52
18-09-13,14.37
18-09-13,24.66
18-09-13,11.96
18-09-13,7.71
18-09-13,11.97
18-09-13,28.68
18-09-13,31.18
18-09-13,27.16
18-09-13,29.6
18-09-13,29.84
18-09-13,30.2
18-09-13,30.44
18-09-13,35.22
18-09-13,27.36
18-09-13,39.41
18-09-13,295.84
18-09-13,33.04
18-09-13,53.56
18-09-13,31.91
18-09-13,32.41
18-09-13,28.98
18-09-13,26.42
18-09-14,24.38
18-09-14,33.75
18-09-14,44.98
18-09-14,35.02
18-09-14,10.73
18-09-14,18.01
18-09-14,30.92
18-09-14,32.22
18-09-14,32.87
18-09-14,47.53
18-09-14,42.65
18-09-14,47.2
18-09-14,49.3
18-09-14,55.1
18-09-14,62.37
18-09-14,181.68
18-09-14,107.13
18-09-14,56.63
18-09-14,62.42
18-09-14,41.89
18-09-14,42.91
18-09-14,32.78
18-09-14,40.1
18-09-14,33.29
18-09-15,32.99
18-09-15,19.89
18-09-15,17.68
18-09-15,15.46
18-09-15,23.04
18-09-15,25.79
18-09-15,28.47
18-09-15,26.79
18-09-15,28.46
18-09-15,31.27
18-09-15,40.28
18-09-15,47.3
18-09-15,51.16
18-09-15,53.88
18-09-15,49.45
18-09-15,63.5
18-09-15,55.74
18-09-15,50.74
18-09-15,63.33
18-09-15,55
18-09-15,38.55
18-09-15,32.94
18-09-15,29.72
18-09-15,25.54
18-09-16,20.98
18-09-16,21.19
18-09-16,14.36
18-09-16,14.38
18-09-16,28.29
18-09-16,14.36
18-09-16,11.99
18-09-16,12.14
18-09-16,28.18
18-09-16,31.64
18-09-16,36.92
18-09-16,43.94
18-09-16,57.5
18-09-16,39.68
18-09-16,55
18-09-16,83.37
18-09-16,96.09
18-09-16,60.05
18-09-16,55
18-09-16,47.09
18-09-16,40.19
18-09-16,30.18
18-09-16,26.28
18-09-16,10.72
18-09-17,9.57
18-09-17,14.35
18-09-17,29.79
18-09-17,24.58
18-09-17,11.73
18-09-17,21.74
18-09-17,17.38
18-09-17,30.38
18-09-17,31.06
18-09-17,37.24
18-09-17,41.73
18-09-17,56.9
18-09-17,56.11
18-09-17,55.9
18-09-17,59.61
18-09-17,60.36
18-09-17,52.28
18-09-17,53.08
18-09-17,57
18-09-17,56.6
18-09-17,50.68
18-09-17,36.58
18-09-17,22.51
18-09-17,13.96
18-09-18,7.19
18-09-18,16.7
18-09-18,21.39
18-09-18,14.39
18-09-18,8.39
18-09-18,31.7
18-09-18,36.68
18-09-18,41.69
18-09-18,35.33
18-09-18,40.76
18-09-18,35.59
18-09-18,39.73
18-09-18,39.9
18-09-18,46.34
18-09-18,55.18
18-09-18,61.4
18-09-18,69.37
18-09-18,60.59
18-09-18,41.75
18-09-18,35.56
18-09-18,32.86
18-09-18,23.54
18-09-18,26.48
18-09-18,30.54
18-09-19,28.92
18-09-19,44.59
18-09-19,16.93
18-09-19,14.38
18-09-19,0
18-09-19,16.54
18-09-19,29.32
18-09-19,30.81
18-09-19,30.81
18-09-19,32.39
18-09-19,32.75
18-09-19,33.03
18-09-19,33.25
18-09-19,32.87
18-09-19,32.77
18-09-19,35.39
18-09-19,35.84
18-09-19,36.03
18-09-19,41.1
18-09-19,34.12
18-09-19,38.28
18-09-19,26.04
18-09-19,11.99
18-09-19,5.46
18-09-20,5.28
18-09-20,8.37
18-09-20,0
18-09-20,0
18-09-20,5.28
18-09-20,27.81
18-09-20,29.18
18-09-20,30.9
18-09-20,30.92
18-09-20,33.06
18-09-20,31.63
18-09-20,30.53
18-09-20,30.54
18-09-20,29.27
18-09-20,6.75
18-09-20,0
18-09-20,0
18-09-20,28.1
18-09-20,29.08
18-09-20,24.65
18-09-20,12.89
18-09-20,6.96
18-09-20,2.88
18-09-20,-0.01
